Time,2.5,10
2019-10-21 13:01:33.109017,4.2,3.2
2019-10-21 13:01:53.110668,4.4,3.4
2019-10-21 13:02:13.111998,4.4,3.4
2019-10-21 13:02:33.116571,4.3,3.5
2019-10-21 13:02:53.122335,4.9,3.5
2019-10-21 13:03:13.127662,5.0,3.7
2019-10-21 13:03:33.132836,4.8,3.5
2019-10-21 13:03:53.134428,4.4,3.4
2019-10-21 13:04:13.140178,5.4,3.6
2019-10-21 13:04:33.145389,5.1,3.5
2019-10-21 13:04:53.151107,5.1,3.5
2019-10-21 13:05:13.101702,5.0,3.4
2019-10-21 13:05:33.107132,4.9,3.3
